timestamp,ea-total,context_ea-total,date (America/Bogota)
1644782400000,406.7399999999998,{},2022-02-13 15:00:00-05:00
1644778800000,407.5300000000022,{},2022-02-13 14:00:00-05:00
1644775200000,405.4199999999992,{},2022-02-13 13:00:00-05:00
1644771600000,407.4600000000036,{},2022-02-13 12:00:00-05:00
1644768000000,374.7599999999961,{},2022-02-13 11:00:00-05:00
1644764400000,308.4000000000013,{},2022-02-13 10:00:00-05:00
1644760800000,155.5199999999939,{},2022-02-13 09:00:00-05:00
1644757200000,71.61999999999972,{},2022-02-13 08:00:00-05:00
1644753600000,67.42000000000269,{},2022-02-13 07:00:00-05:00
1644750000000,67.81000000000239,{},2022-02-13 06:00:00-05:00
1644746400000,4.789999999999623,{},2022-02-13 05:00:00-05:00
1644742800000,3.9299999999997226,{},2022-02-13 04:00:00-05:00
1644739200000,5.610000000002742,{},2022-02-13 03:00:00-05:00
1644735600000,3.9299999999958573,{},2022-02-13 02:00:00-05:00
1644732000000,4.569999999996412,{},2022-02-13 01:00:00-05:00
1644728400000,4.98000000000502,{},2022-02-13 00:00:00-05:00
1644724800000,3.840000000002192,{},2022-02-12 23:00:00-05:00
1644721200000,19.799999999999272,{},2022-02-12 22:00:00-05:00
1644717600000,67.73999999999768,{},2022-02-12 21:00:00-05:00
1644714000000,70.6799999999999,{},2022-02-12 20:00:00-05:00
1644710400000,256.94999999999914,{},2022-02-12 19:00:00-05:00
1644706800000,390.59999999999917,{},2022-02-12 18:00:00-05:00
1644703200000,401.610000000001,{},2022-02-12 17:00:00-05:00
1644699600000,411.2699999999966,{},2022-02-12 16:00:00-05:00
1644696000000,415.5900000000083,{},2022-02-12 15:00:00-05:00
1644692400000,419.6499999999969,{},2022-02-12 14:00:00-05:00
1644688800000,421.8500000000034,{},2022-02-12 13:00:00-05:00
1644685200000,99.83999999999429,{},2022-02-12 12:00:00-05:00
1644681600000,73.9000000000006,{},2022-02-12 11:00:00-05:00
1644678000000,72.81999999999726,{},2022-02-12 10:00:00-05:00
1644674400000,73.96000000000049,{},2022-02-12 09:00:00-05:00
1644670800000,69.69000000000625,{},2022-02-12 08:00:00-05:00
1644667200000,68.18999999999647,{},2022-02-12 07:00:00-05:00
1644663600000,60.22000000000122,{},2022-02-12 06:00:00-05:00
1644660000000,4.069999999999595,{},2022-02-12 05:00:00-05:00
1644656400000,4.789999999999964,{},2022-02-12 04:00:00-05:00
1644652800000,5.000000000003979,{},2022-02-12 03:00:00-05:00
1644649200000,4.8899999999970305,{},2022-02-12 02:00:00-05:00
1644645600000,4.900000000003615,{},2022-02-12 01:00:00-05:00
1644642000000,4.769999999997822,{},2022-02-12 00:00:00-05:00
1644638400000,4.769999999998163,{},2022-02-11 23:00:00-05:00
1644634800000,17.749999999998522,{},2022-02-11 22:00:00-05:00
1644631200000,67.91999999999945,{},2022-02-11 21:00:00-05:00
1644627600000,71.99000000000547,{},2022-02-11 20:00:00-05:00
1644624000000,73.19999999999555,{},2022-02-11 19:00:00-05:00
1644620400000,366.6699999999983,{},2022-02-11 18:00:00-05:00
1644616800000,394.95000000000215,{},2022-02-11 17:00:00-05:00
1644613200000,407.3600000000007,{},2022-02-11 16:00:00-05:00
1644609600000,413.4200000000008,{},2022-02-11 15:00:00-05:00
1644606000000,418.249999999998,{},2022-02-11 14:00:00-05:00
1644602400000,416.6099999999987,{},2022-02-11 13:00:00-05:00
1644598800000,417.2900000000008,{},2022-02-11 12:00:00-05:00
1644595200000,284.0299999999999,{},2022-02-11 11:00:00-05:00
1644591600000,242.86000000000473,{},2022-02-11 10:00:00-05:00
1644588000000,181.92999999999586,{},2022-02-11 09:00:00-05:00
1644584400000,87.0399999999998,{},2022-02-11 08:00:00-05:00
1644580800000,68.25000000000006,{},2022-02-11 07:00:00-05:00
1644577200000,68.06999999999692,{},2022-02-11 06:00:00-05:00
1644573600000,59.15000000000282,{},2022-02-11 05:00:00-05:00
1644570000000,4.100000000002865,{},2022-02-11 04:00:00-05:00
1644566400000,3.460000000000491,{},2022-02-11 03:00:00-05:00
1644562800000,4.649999999996567,{},2022-02-11 02:00:00-05:00
1644559200000,4.2099999999988995,{},2022-02-11 01:00:00-05:00
1644555600000,3.4199999999999022,{},2022-02-11 00:00:00-05:00
1644552000000,4.93000000000211,{},2022-02-10 23:00:00-05:00
1644548400000,18.50999999999965,{},2022-02-10 22:00:00-05:00
1644544800000,66.92000000000132,{},2022-02-10 21:00:00-05:00
1644541200000,72.23999999999677,{},2022-02-10 20:00:00-05:00
1644537600000,181.7300000000011,{},2022-02-10 19:00:00-05:00
1644534000000,274.700000000005,{},2022-02-10 18:00:00-05:00
1644530400000,337.179999999998,{},2022-02-10 17:00:00-05:00
1644526800000,212.7699999999956,{},2022-02-10 16:00:00-05:00
1644523200000,284.5599999999998,{},2022-02-10 15:00:00-05:00
1644519600000,285.8400000000033,{},2022-02-10 14:00:00-05:00
1644516000000,280.970000000002,{},2022-02-10 13:00:00-05:00
1644512400000,276.5399999999959,{},2022-02-10 12:00:00-05:00
1644508800000,264.02000000000095,{},2022-02-10 11:00:00-05:00
1644505200000,238.44000000000204,{},2022-02-10 10:00:00-05:00
1644501600000,180.84999999999962,{},2022-02-10 09:00:00-05:00
1644498000000,86.48000000000127,{},2022-02-10 08:00:00-05:00
1644494400000,61.12999999999596,{},2022-02-10 07:00:00-05:00
1644490800000,67.95000000000158,{},2022-02-10 06:00:00-05:00
1644487200000,62.18000000000086,{},2022-02-10 05:00:00-05:00
1644483600000,4.140000000002033,{},2022-02-10 04:00:00-05:00
1644480000000,4.819999999999595,{},2022-02-10 03:00:00-05:00
1644476400000,4.519999999999754,{},2022-02-10 02:00:00-05:00
1644472800000,3.529999999996676,{},2022-02-10 01:00:00-05:00
1644469200000,4.740000000002283,{},2022-02-10 00:00:00-05:00
1644465600000,21.209999999999752,{},2022-02-09 23:00:00-05:00
1644462000000,66.3400000000023,{},2022-02-09 22:00:00-05:00
1644458400000,68.68999999999829,{},2022-02-09 21:00:00-05:00
1644454800000,74.05999999999841,{},2022-02-09 20:00:00-05:00
1644451200000,178.8399999999977,{},2022-02-09 19:00:00-05:00
1644447600000,264.150000000004,{},2022-02-09 18:00:00-05:00
1644444000000,264.41999999999683,{},2022-02-09 17:00:00-05:00
1644440400000,264.9800000000058,{},2022-02-09 16:00:00-05:00
1644436800000,267.3499999999991,{},2022-02-09 15:00:00-05:00
1644433200000,266.40999999999764,{},2022-02-09 14:00:00-05:00
1644429600000,269.2599999999999,{},2022-02-09 13:00:00-05:00
1644426000000,273.5199999999972,{},2022-02-09 12:00:00-05:00
1644422400000,264.19000000000204,{},2022-02-09 11:00:00-05:00
1644418800000,73.74000000000007,{},2022-02-09 10:00:00-05:00
1644415200000,72.83000000000101,{},2022-02-09 09:00:00-05:00
1644411600000,69.88999999999885,{},2022-02-09 08:00:00-05:00
1644408000000,69.59000000000202,{},2022-02-09 07:00:00-05:00
1644404400000,68.06999999999965,{},2022-02-09 06:00:00-05:00
1644400800000,47.949999999994816,{},2022-02-09 05:00:00-05:00
1644397200000,4.91000000000065,{},2022-02-09 04:00:00-05:00
1644393600000,4.750000000000341,{},2022-02-09 03:00:00-05:00
1644390000000,3.5800000000034515,{},2022-02-09 02:00:00-05:00
1644386400000,4.829999999998108,{},2022-02-09 01:00:00-05:00
1644382800000,4.519999999998163,{},2022-02-09 00:00:00-05:00
1644379200000,4.110000000000014,{},2022-02-08 23:00:00-05:00
1644375600000,57.02000000000356,{},2022-02-08 22:00:00-05:00
1644372000000,76.11000000000075,{},2022-02-08 21:00:00-05:00
1644368400000,106.24999999999915,{},2022-02-08 20:00:00-05:00
1644364800000,178.72999999999837,{},2022-02-08 19:00:00-05:00
1644361200000,259.74000000000245,{},2022-02-08 18:00:00-05:00
1644357600000,260.9199999999977,{},2022-02-08 17:00:00-05:00
1644354000000,260.2900000000023,{},2022-02-08 16:00:00-05:00
1644350400000,262.3299999999979,{},2022-02-08 15:00:00-05:00
1644346800000,260.79999999999893,{},2022-02-08 14:00:00-05:00
1644343200000,263.2399999999985,{},2022-02-08 13:00:00-05:00
1644339600000,267.6500000000022,{},2022-02-08 12:00:00-05:00
1644336000000,260.67000000000024,{},2022-02-08 11:00:00-05:00
1644332400000,236.69000000000017,{},2022-02-08 10:00:00-05:00
1644328800000,179.98000000000377,{},2022-02-08 09:00:00-05:00
1644325200000,87.19999999999601,{},2022-02-08 08:00:00-05:00
1644321600000,68.74999999999977,{},2022-02-08 07:00:00-05:00
1644318000000,66.32000000000028,{},2022-02-08 06:00:00-05:00
1644314400000,3.909999999997922,{},2022-02-08 05:00:00-05:00
1644310800000,3.3699999999992087,{},2022-02-08 04:00:00-05:00
1644307200000,4.600000000001955,{},2022-02-08 03:00:00-05:00
1644303600000,5.000000000001364,{},2022-02-08 02:00:00-05:00
1644300000000,3.450000000002433,{},2022-02-08 01:00:00-05:00
1644296400000,4.389999999996007,{},2022-02-08 00:00:00-05:00
1644292800000,4.95000000000141,{},2022-02-07 23:00:00-05:00
1644289200000,24.21999999999855,{},2022-02-07 22:00:00-05:00
1644285600000,68.00000000000244,{},2022-02-07 21:00:00-05:00
1644282000000,72.84999999999798,{},2022-02-07 20:00:00-05:00
1644278400000,178.1400000000035,{},2022-02-07 19:00:00-05:00
1644274800000,263.80999999999614,{},2022-02-07 18:00:00-05:00
1644271200000,263.99999999999966,{},2022-02-07 17:00:00-05:00
1644267600000,264.94000000000256,{},2022-02-07 16:00:00-05:00
1644264000000,272.9699999999985,{},2022-02-07 15:00:00-05:00
1644260400000,268.8600000000015,{},2022-02-07 14:00:00-05:00
1644256800000,270.4500000000003,{},2022-02-07 13:00:00-05:00
1644253200000,276.16000000000133,{},2022-02-07 12:00:00-05:00
1644249600000,265.06999999999977,{},2022-02-07 11:00:00-05:00
1644246000000,236.14999999999736,{},2022-02-07 10:00:00-05:00
1644242400000,182.90000000000055,{},2022-02-07 09:00:00-05:00
1644238800000,87.57000000000164,{},2022-02-07 08:00:00-05:00
1644235200000,68.66999999999945,{},2022-02-07 07:00:00-05:00
1644231600000,68.33999999999827,{},2022-02-07 06:00:00-05:00
1644228000000,62.910000000001105,{},2022-02-07 05:00:00-05:00
1644224400000,3.360000000000241,{},2022-02-07 04:00:00-05:00
1644220800000,4.739999999997508,{},2022-02-07 03:00:00-05:00
1644217200000,4.770000000002142,{},2022-02-07 02:00:00-05:00
1644213600000,3.289999999999168,{},2022-02-07 01:00:00-05:00
1644210000000,4.640000000004079,{},2022-02-07 00:00:00-05:00
1644206400000,4.659999999995875,{},2022-02-06 23:00:00-05:00
1644202800000,3.2499999999997726,{},2022-02-06 22:00:00-05:00
1644199200000,23.439999999999372,{},2022-02-06 21:00:00-05:00
1644195600000,66.93000000000023,{},2022-02-06 20:00:00-05:00
1644192000000,99.11000000000041,{},2022-02-06 19:00:00-05:00
1644188400000,193.7200000000011,{},2022-02-06 18:00:00-05:00
1644184800000,322.20000000000107,{},2022-02-06 17:00:00-05:00
1644181200000,200.21999999999804,{},2022-02-06 16:00:00-05:00
1644177600000,281.2100000000031,{},2022-02-06 15:00:00-05:00
1644174000000,283.39999999999935,{},2022-02-06 14:00:00-05:00
1644170400000,283.55999999999915,{},2022-02-06 13:00:00-05:00
1644166800000,279.860000000002,{},2022-02-06 12:00:00-05:00
1644163200000,267.799999999996,{},2022-02-06 11:00:00-05:00
1644159600000,238.39000000000175,{},2022-02-06 10:00:00-05:00
1644156000000,123.27000000000373,{},2022-02-06 09:00:00-05:00
1644152400000,71.88999999999709,{},2022-02-06 08:00:00-05:00
1644148800000,65.18000000000075,{},2022-02-06 07:00:00-05:00
1644145200000,67.8399999999973,{},2022-02-06 06:00:00-05:00
1644141600000,9.540000000000305,{},2022-02-06 05:00:00-05:00
1644138000000,3.979999999999677,{},2022-02-06 04:00:00-05:00
1644134400000,3.900000000001569,{},2022-02-06 03:00:00-05:00
1644130800000,4.629999999999654,{},2022-02-06 02:00:00-05:00
1644127200000,4.9799999999962665,{},2022-02-06 01:00:00-05:00
1644123600000,3.110000000003879,{},2022-02-06 00:00:00-05:00
1644120000000,4.03999999999769,{},2022-02-05 23:00:00-05:00
1644116400000,25.430000000002167,{},2022-02-05 22:00:00-05:00
1644112800000,66.57000000000113,{},2022-02-05 21:00:00-05:00
1644109200000,70.08999999999753,{},2022-02-05 20:00:00-05:00
1644105600000,186.98000000000349,{},2022-02-05 19:00:00-05:00
1644102000000,267.11999999999523,{},2022-02-05 18:00:00-05:00
1644098400000,272.37000000000313,{},2022-02-05 17:00:00-05:00
1644094800000,277.0100000000018,{},2022-02-05 16:00:00-05:00
1644091200000,279.15999999999775,{},2022-02-05 15:00:00-05:00
1644087600000,280.65000000000083,{},2022-02-05 14:00:00-05:00
1644084000000,279.84000000000066,{},2022-02-05 13:00:00-05:00
1644080400000,280.8399999999989,{},2022-02-05 12:00:00-05:00
1644076800000,266.2900000000006,{},2022-02-05 11:00:00-05:00
1644073200000,239.32999999999868,{},2022-02-05 10:00:00-05:00
1644069600000,184.28999999999888,{},2022-02-05 09:00:00-05:00
1644066000000,83.53999999999758,{},2022-02-05 08:00:00-05:00
1644062400000,69.47000000000554,{},2022-02-05 07:00:00-05:00
1644058800000,68.58999999999725,{},2022-02-05 06:00:00-05:00
1644055200000,8.189999999999486,{},2022-02-05 05:00:00-05:00
1644051600000,5.139999999999873,{},2022-02-05 04:00:00-05:00
1644048000000,3.3299999999998136,{},2022-02-05 03:00:00-05:00
1644044400000,4.6200000000014825,{},2022-02-05 02:00:00-05:00
1644040800000,4.0300000000004275,{},2022-02-05 01:00:00-05:00
1644037200000,3.8399999999996908,{},2022-02-05 00:00:00-05:00
1644033600000,4.750000000000114,{},2022-02-04 23:00:00-05:00
1644030000000,24.00999999999715,{},2022-02-04 22:00:00-05:00
1644026400000,67.05999999999983,{},2022-02-04 21:00:00-05:00
1644022800000,72.27000000000092,{},2022-02-04 20:00:00-05:00
1644019200000,180.02999999999727,{},2022-02-04 19:00:00-05:00
1644015600000,261.79000000000246,{},2022-02-04 18:00:00-05:00
1644012000000,265.8700000000018,{},2022-02-04 17:00:00-05:00
1644008400000,274.7199999999997,{},2022-02-04 16:00:00-05:00
1644004800000,278.50999999999965,{},2022-02-04 15:00:00-05:00
1644001200000,278.66000000000145,{},2022-02-04 14:00:00-05:00
1643997600000,278.1800000000012,{},2022-02-04 13:00:00-05:00
1643994000000,272.12999999999647,{},2022-02-04 12:00:00-05:00
1643990400000,268.38000000000466,{},2022-02-04 11:00:00-05:00
1643986800000,243.3599999999983,{},2022-02-04 10:00:00-05:00
1643983200000,186.97999999999857,{},2022-02-04 09:00:00-05:00
1643979600000,83.69999999999891,{},2022-02-04 08:00:00-05:00
1643976000000,68.02000000000331,{},2022-02-04 07:00:00-05:00
1643972400000,66.85999999999626,{},2022-02-04 06:00:00-05:00
1643968800000,65.65000000000157,{},2022-02-04 05:00:00-05:00
1643965200000,4.200000000001637,{},2022-02-04 04:00:00-05:00
1643961600000,3.6099999999979673,{},2022-02-04 03:00:00-05:00
1643958000000,4.899999999999864,{},2022-02-04 02:00:00-05:00
1643954400000,3.8200000000014143,{},2022-02-04 01:00:00-05:00
1643950800000,4.689999999998463,{},2022-02-04 00:00:00-05:00
1643947200000,3.7599999999997635,{},2022-02-03 23:00:00-05:00
1643943600000,20.18000000000123,{},2022-02-03 22:00:00-05:00
1643940000000,67.12999999999911,{},2022-02-03 21:00:00-05:00
1643936400000,72.61000000000092,{},2022-02-03 20:00:00-05:00
1643932800000,186.23999999999936,{},2022-02-03 19:00:00-05:00
1643929200000,277.65000000000043,{},2022-02-03 18:00:00-05:00
1643925600000,282.9700000000015,{},2022-02-03 17:00:00-05:00
1643922000000,286.37999999999954,{},2022-02-03 16:00:00-05:00
1643918400000,288.4700000000019,{},2022-02-03 15:00:00-05:00
1643914800000,286.8699999999968,{},2022-02-03 14:00:00-05:00
1643911200000,285.81999999999823,{},2022-02-03 13:00:00-05:00
1643907600000,284.8500000000023,{},2022-02-03 12:00:00-05:00
1643904000000,274.219999999998,{},2022-02-03 11:00:00-05:00
1643900400000,179.0000000000007,{},2022-02-03 10:00:00-05:00
1643896800000,122.52999999999864,{},2022-02-03 09:00:00-05:00
1643893200000,84.98000000000107,{},2022-02-03 08:00:00-05:00
1643889600000,69.69999999999905,{},2022-02-03 07:00:00-05:00
1643886000000,68.35000000000255,{},2022-02-03 06:00:00-05:00
1643882400000,64.44000000000145,{},2022-02-03 05:00:00-05:00
1643878800000,3.8900000000001,{},2022-02-03 04:00:00-05:00
1643875200000,4.940000000000623,{},2022-02-03 03:00:00-05:00
1643871600000,3.7799999999983243,{},2022-02-03 02:00:00-05:00
1643868000000,3.910000000002128,{},2022-02-03 01:00:00-05:00
1643864400000,6.029999999998722,{},2022-02-03 00:00:00-05:00
1643860800000,2.609999999998479,{},2022-02-02 23:00:00-05:00
1643857200000,36.37000000000015,{},2022-02-02 22:00:00-05:00
1643853600000,80.79999999999865,{},2022-02-02 21:00:00-05:00
1643850000000,82.31999999999945,{},2022-02-02 20:00:00-05:00
1643846400000,188.17000000000075,{},2022-02-02 19:00:00-05:00
1643842800000,275.14000000000226,{},2022-02-02 18:00:00-05:00
1643839200000,277.8300000000005,{},2022-02-02 17:00:00-05:00
1643835600000,282.6099999999972,{},2022-02-02 16:00:00-05:00
1643832000000,292.64999999999884,{},2022-02-02 15:00:00-05:00
1643828400000,285.7000000000018,{},2022-02-02 14:00:00-05:00
1643824800000,283.7800000000017,{},2022-02-02 13:00:00-05:00
1643821200000,282.07999999999754,{},2022-02-02 12:00:00-05:00
1643817600000,275.07000000000204,{},2022-02-02 11:00:00-05:00
1643814000000,259.7999999999996,{},2022-02-02 10:00:00-05:00
1643810400000,187.3899999999991,{},2022-02-02 09:00:00-05:00
1643806800000,84.17000000000138,{},2022-02-02 08:00:00-05:00
1643803200000,69.81999999999891,{},2022-02-02 07:00:00-05:00
1643799600000,68.5600000000004,{},2022-02-02 06:00:00-05:00
1643796000000,81.04999999999765,{},2022-02-02 05:00:00-05:00
1643792400000,52.860000000001975,{},2022-02-02 04:00:00-05:00
1643788800000,67.98999999999836,{},2022-02-02 03:00:00-05:00
1643785200000,67.05999999999946,{},2022-02-02 02:00:00-05:00
1643781600000,66.88000000000315,{},2022-02-02 01:00:00-05:00
1643778000000,67.83999999999756,{},2022-02-02 00:00:00-05:00
1643774400000,66.930000000001,{},2022-02-01 23:00:00-05:00
1643770800000,66.90999999999815,{},2022-02-01 22:00:00-05:00
1643767200000,68.75000000000458,{},2022-02-01 21:00:00-05:00
1643763600000,71.03999999999868,{},2022-02-01 20:00:00-05:00
1643760000000,180.30999999999963,{},2022-02-01 19:00:00-05:00
1643756400000,268.6999999999997,{},2022-02-01 18:00:00-05:00
1643752800000,338.3599999999992,{},2022-02-01 17:00:00-05:00
1643749200000,213.28000000000068,{},2022-02-01 16:00:00-05:00
1643745600000,282.1499999999995,{},2022-02-01 15:00:00-05:00
1643742000000,279.82999999999925,{},2022-02-01 14:00:00-05:00
1643738400000,277.5400000000002,{},2022-02-01 13:00:00-05:00
1643734800000,274.510000000001,{},2022-02-01 12:00:00-05:00
1643731200000,262.75999999999954,{},2022-02-01 11:00:00-05:00
1643727600000,238.81000000000031,{},2022-02-01 10:00:00-05:00
1643724000000,179.3400000000003,{},2022-02-01 09:00:00-05:00
1643720400000,83.3099999999985,{},2022-02-01 08:00:00-05:00
1643716800000,69.00000000000173,{},2022-02-01 07:00:00-05:00
1643713200000,70.59999999999914,{},2022-02-01 06:00:00-05:00
1643709600000,65.38999999999876,{},2022-02-01 05:00:00-05:00
1643706000000,68.89000000000286,{},2022-02-01 04:00:00-05:00
1643702400000,66.80999999999918,{},2022-02-01 03:00:00-05:00
1643698800000,67.66999999999922,{},2022-02-01 02:00:00-05:00
1643695200000,67.34999999999994,{},2022-02-01 01:00:00-05:00
1643691600000,66.7199999999992,{},2022-02-01 00:00:00-05:00
1643688000000,68.49000000000197,{},2022-01-31 23:00:00-05:00
1643684400000,66.67999999999918,{},2022-01-31 22:00:00-05:00
1643680800000,68.21999999999849,{},2022-01-31 21:00:00-05:00
1643677200000,72.03000000000193,{},2022-01-31 20:00:00-05:00
1643673600000,179.3799999999994,{},2022-01-31 19:00:00-05:00
1643670000000,267.02,{},2022-01-31 18:00:00-05:00
1643666400000,271.2199999999999,{},2022-01-31 17:00:00-05:00
1643662800000,275.77999999999986,{},2022-01-31 16:00:00-05:00
1643659200000,280.5200000000003,{},2022-01-31 15:00:00-05:00
1643655600000,280.13999999999896,{},2022-01-31 14:00:00-05:00
1643652000000,280.5100000000008,{},2022-01-31 13:00:00-05:00
1643648400000,277.0000000000001,{},2022-01-31 12:00:00-05:00
1643644800000,262.97,{},2022-01-31 11:00:00-05:00
1643641200000,236.8699999999997,{},2022-01-31 10:00:00-05:00
1643637600000,178.50999999999985,{},2022-01-31 09:00:00-05:00
1643634000000,84.03999999999971,{},2022-01-31 08:00:00-05:00
1643630400000,70.14000000000092,{},2022-01-31 07:00:00-05:00
1643626800000,68.05999999999884,{},2022-01-31 06:00:00-05:00
1643623200000,61.21000000000089,{},2022-01-31 05:00:00-05:00
1643619600000,5.089999999999293,{},2022-01-31 04:00:00-05:00
1643616000000,5.30999999999932,{},2022-01-31 03:00:00-05:00
1643612400000,3.890000000001578,{},2022-01-31 02:00:00-05:00
1643608800000,4.339999999999861,{},2022-01-31 01:00:00-05:00
1643605200000,4.9899999999994975,{},2022-01-31 00:00:00-05:00
1643601600000,4.2899999999992815,{},2022-01-30 23:00:00-05:00
1643598000000,4.040000000001896,{},2022-01-30 22:00:00-05:00
1643594400000,22.899999999999324,{},2022-01-30 21:00:00-05:00
1643590800000,68.04000000000022,{},2022-01-30 20:00:00-05:00
1643587200000,96.82999999999979,{},2022-01-30 19:00:00-05:00
1643583600000,197.14999999999995,{},2022-01-30 18:00:00-05:00
1643580000000,271.3999999999993,{},2022-01-30 17:00:00-05:00
1643576400000,275.4800000000016,{},2022-01-30 16:00:00-05:00
1643572800000,280.2299999999991,{},2022-01-30 15:00:00-05:00
1643569200000,280.479999999999,{},2022-01-30 14:00:00-05:00
1643565600000,278.94000000000153,{},2022-01-30 13:00:00-05:00
1643562000000,276.3399999999997,{},2022-01-30 12:00:00-05:00
1643558400000,262.89000000000044,{},2022-01-30 11:00:00-05:00
1643554800000,236.59999999999823,{},2022-01-30 10:00:00-05:00
1643551200000,121.98000000000118,{},2022-01-30 09:00:00-05:00
1643547600000,68.49000000000032,{},2022-01-30 08:00:00-05:00
1643544000000,67.57000000000008,{},2022-01-30 07:00:00-05:00
1643540400000,63.179999999999154,{},2022-01-30 06:00:00-05:00
1643536800000,4.669999999999391,{},2022-01-30 05:00:00-05:00
1643533200000,4.190000000001419,{},2022-01-30 04:00:00-05:00
1643529600000,5.179999999999609,{},2022-01-30 03:00:00-05:00
1643526000000,4.709999999999695,{},2022-01-30 02:00:00-05:00
1643522400000,3.490000000000009,{},2022-01-30 01:00:00-05:00
1643518800000,5.259999999999792,{},2022-01-30 00:00:00-05:00
1643515200000,4.7399999999994975,{},2022-01-29 23:00:00-05:00
1643511600000,20.219999999999857,{},2022-01-29 22:00:00-05:00
1643508000000,68.61999999999998,{},2022-01-29 21:00:00-05:00
1643504400000,72.57000000000053,{},2022-01-29 20:00:00-05:00
1643500800000,180.3700000000015,{},2022-01-29 19:00:00-05:00
1643497200000,267.98999999999864,{},2022-01-29 18:00:00-05:00
1643493600000,272.47000000000014,{},2022-01-29 17:00:00-05:00
1643490000000,278.1500000000002,{},2022-01-29 16:00:00-05:00
1643486400000,281.12999999999977,{},2022-01-29 15:00:00-05:00
1643482800000,281.7100000000006,{},2022-01-29 14:00:00-05:00
1643479200000,278.9099999999998,{},2022-01-29 13:00:00-05:00
1643475600000,281.30000000000064,{},2022-01-29 12:00:00-05:00
1643472000000,260.3499999999991,{},2022-01-29 11:00:00-05:00
1643468400000,237.17000000000047,{},2022-01-29 10:00:00-05:00
1643464800000,182.96999999999957,{},2022-01-29 09:00:00-05:00
1643461200000,84.70999999999927,{},2022-01-29 08:00:00-05:00
1643457600000,67.44000000000037,{},2022-01-29 07:00:00-05:00
1643454000000,67.73000000000042,{},2022-01-29 06:00:00-05:00
1643450400000,3.9100000000006645,{},2022-01-29 05:00:00-05:00
1643446800000,4.5299999999996885,{},2022-01-29 04:00:00-05:00
1643443200000,5.079999999999927,{},2022-01-29 03:00:00-05:00
1643439600000,3.4499999999997613,{},2022-01-29 02:00:00-05:00
1643436000000,4.8300000000002115,{},2022-01-29 01:00:00-05:00
1643432400000,5.120000000000758,{},2022-01-29 00:00:00-05:00
1643428800000,3.8799999999985744,{},2022-01-28 23:00:00-05:00
1643425200000,15.800000000000168,{},2022-01-28 22:00:00-05:00
1643421600000,68.37000000000026,{},2022-01-28 21:00:00-05:00
1643418000000,69.98999999999947,{},2022-01-28 20:00:00-05:00
1643414400000,181.11999999999986,{},2022-01-28 19:00:00-05:00
1643410800000,269.29000000000076,{},2022-01-28 18:00:00-05:00
1643407200000,272.4299999999988,{},2022-01-28 17:00:00-05:00
1643403600000,111.00000000000144,{},2022-01-28 16:00:00-05:00
1643400000000,100.68000000000029,{},2022-01-28 15:00:00-05:00
